Taxonomic_group,Label,French_name
Hymenoptera,Hypolaepus longispinis,
Hymenoptera,Tenthredo livida,
Hymenoptera,Priophorus pilicornis,
Hymenoptera,Nematus septentrionalis,
Hymenoptera,Rhadinoceraea nodicornis,
Hymenoptera,Pachynematus scutellatus,
Hymenoptera,Pontania dolichura,
Hymenoptera,Heterarthrus vagans,
Hymenoptera,Pontania Costa,
Hymenoptera,Allantus rufocinctus,
Hymenoptera,Nematus myosotidis,
Hymenoptera,Metallus albipes,
Hymenoptera,Dolerus cothurnatus,
Hymenoptera,Zonuledo amoena,
Hymenoptera,Loderus eversmanni,
Hymenoptera,Metallus pumilus,
Hymenoptera,Dolerus yukonensis,
Hymenoptera,Emphytus cinctus,
Hymenoptera,Cladius brullei,
Hymenoptera,Claremontia brevicornis,
Hymenoptera,Dolerus liogaster,
Hymenoptera,Tenthredo Linnaeus,
Hymenoptera,Blennocampa pusilla,
Hymenoptera,Scolioneura betuleti,
Hymenoptera,Tenthredo obsoleta,
Hymenoptera,Athalia glabricollis,
Hymenoptera,Euura acutifoliae,
Hymenoptera,Euura hypoxantha,
Hymenoptera,Tenthredo colon,
Hymenoptera,Anoplonyx destructor,
Hymenoptera,Pristiphora compressicornis,
Hymenoptera,Aglaostigma subalpinum,
Hymenoptera,Pontania collactanea,
Hymenoptera,Phymatocera Dahlbom,
Hymenoptera,Cladardis elongatula,
Hymenoptera,Empria candidata,
Hymenoptera,Ametastegia pallipes,
Hymenoptera,Athalia cornubiae,
Hymenoptera,Hypolaepus respondens,
Hymenoptera,Tenthredo notha,
Hymenoptera,Euura anomaloptera,
Hymenoptera,Caliroa tremulae,
Hymenoptera,Euura hedstroemi,
Hymenoptera,Macrophya blanda,
Hymenoptera,Rhogogaster picta,
Hymenoptera,Aneugmenus fuerstenbergensis,
Hymenoptera,Pontania virilis,
Hymenoptera,Rhogogaster californica,
Hymenoptera,Rhogogaster chambersi,
Hymenoptera,Tenthredo amoena,
Hymenoptera,Hinatara recta,
Hymenoptera,Dolerus gessneri,
Hymenoptera,Euura saliciscinereae,
Hymenoptera,Dolerus niger,
Hymenoptera,Pristiphora anderschi,
Hymenoptera,Hoplocampa brevis,
Hymenoptera,Macrophya tenella,
Hymenoptera,Hoplocampa rutilicornis,
Hymenoptera,Tenthredo procera,
Hymenoptera,Tenthredo bipunctula,
Hymenoptera,Pristiphora breadalbanensis,
Hymenoptera,Cytisogaster genistae,
Hymenoptera,Hypolaepus tibialis,
Hymenoptera,Macrophya rustica,
Hymenoptera,Pristiphora monogyniae,
Hymenoptera,Macrophya punctumalbum,
Hymenoptera,Empria excisa,
Hymenoptera,Birka alpina,
Hymenoptera,Athalia richardi,
Hymenoptera,Hoplocampa testudinea,
Hymenoptera,Dolerus aericeps,
Hymenoptera,Claremontia alchemillae,
Hymenoptera,Claremontia uncta,
Hymenoptera,Periclista albipennis,
Hymenoptera,Craesus septentrionalis,
Hymenoptera,Pristiphora cincta,
Hymenoptera,Tenthredella fagi,
Hymenoptera,Pachyprotasis rapae,
Hymenoptera,Nematus latipes,
Hymenoptera,Pristiphora nievesi,
Hymenoptera,Athalia circularis,
Hymenoptera,Empria parvula,
Hymenoptera,Macrophya carinthiaca,
Hymenoptera,Hoplocampa cantoti,
Hymenoptera,Brachythops flavus,
Hymenoptera,Pristiphora fulvipes,
Hymenoptera,Pristiphora armata,
Hymenoptera,Dolerus pratensis,
Hymenoptera,Euura punicea,
Hymenoptera,Euura bipartita,
Hymenoptera,Craesus Leach,
Hymenoptera,Tenthredo bifasciata,
Hymenoptera,Euura leucosticta,
Hymenoptera,Tenthredo mioceras,
Hymenoptera,Allantus viennensis,
Hymenoptera,Stromboceros delicatulus,
Hymenoptera,Lygaeonematus saxeseni,
Hymenoptera,Pontania coriacea,
Hymenoptera,Tenthredo schaefferi,
Hymenoptera,Dolerus gibbosus,
Hymenoptera,Empria basalis,
Hymenoptera,Nematus Panzer,
Hymenoptera,Euura nigricornis,
Hymenoptera,Paracharactus hyalinus,
Hymenoptera,Allantus calceatus,
Hymenoptera,Pachynematus vagus,
Hymenoptera,Tenthredella atra,
Hymenoptera,Metallus lanceolatus,
Hymenoptera,Euura caeruleocarpus,
Hymenoptera,Tenthredopsis sordida,
Hymenoptera,Athalia circularis,
Hymenoptera,Ametastegia perla,
Hymenoptera,Euura venusta,
Hymenoptera,Dolerus hibernicus,
Hymenoptera,Euura viduata,
Hymenoptera,Fenella Westwood,
Hymenoptera,Tenthredopsis friesei,
Hymenoptera,Euura pavida,
Hymenoptera,Anoplonyx apicalis,
Hymenoptera,Metallus Forbes,
Hymenoptera,Aglaostigma pingue,
Hymenoptera,Nematus flavescens,
Hymenoptera,Athalia rosae,
Hymenoptera,Pristiphora tetrica,
Hymenoptera,Euura krausi,
Hymenoptera,Lygaeonematus compressus,
Hymenoptera,Pristiphora luteipes,
Hymenoptera,Scolioneura vicina,
Hymenoptera,Athalia chevini,
Hymenoptera,Pristiphora conjugata,
Hymenoptera,Tenthredo segmentaria,
Hymenoptera,Allantus truncatus,
Hymenoptera,Dolerus Panzer,
Hymenoptera,Tenthredopsis nassata,
Hymenoptera,Tenthredo primordialis,
Hymenoptera,Dolerus haematodes,
Hymenoptera,Emphytus basalis,
Hymenoptera,Tenthredo fagi,
Hymenoptera,Euura melanocephalus,
Hymenoptera,Pseudodineura fuscula,
Hymenoptera,Heterarthrus aceris,
Hymenoptera,Euura mucronata,
Hymenoptera,Pontania acutifoliae,
Hymenoptera,Pontania glaucae,
Hymenoptera,Pristiphora pallidiventris,
Hymenoptera,Profenusa thomsoni,
Hymenoptera,Nematus putoni,
Hymenoptera,Dolerus anticus,
Hymenoptera,Hoplocampa crataegi,
Hymenoptera,Pontania triandrae,
Hymenoptera,Cephaledo meridiana,
Hymenoptera,Melisandra morio,
Hymenoptera,Athalia rosae,
Hymenoptera,Allantus basalis,
Hymenoptera,Pristiphora wesmaeli,
Hymenoptera,Euura pseudodispar,
Hymenoptera,Tenthredo solitaria,
Hymenoptera,Empria baltica,
Hymenoptera,Nematus umbratus,
Hymenoptera,Selandria melanosterna,
Hymenoptera,Phyllocolpa oblita,
Hymenoptera,Messa hortulana,
Hymenoptera,Empria aridicola,
Hymenoptera,Caliroa annulipes,
Hymenoptera,Anoplonyx ovatus,
Hymenoptera,Eutomostethus luteiventris,
Hymenoptera,Phymatocera aterrima,
Hymenoptera,Macrophya alboannulata,
Hymenoptera,Allantus laticinctus,
Hymenoptera,Rhogogaster punctulata,
Hymenoptera,Amauronematus humeralis,
Hymenoptera,Macrophya recognata,
Hymenoptera,Athalia liberta,
Hymenoptera,Nematus wahlbergi,
Hymenoptera,Dolerus noblecourti,
Hymenoptera,Monophadnus pallescens,
Hymenoptera,Euura munda,
Hymenoptera,Periclista pubescens,
Hymenoptera,Priophorus brullei,
Hymenoptera,Nematus longispinis,
Hymenoptera,Pristiphora saxesenii,
Hymenoptera,Eutomostethus Enslin,
Hymenoptera,Hypolaepus caeruleocarpus,
Hymenoptera,Messa nana,
Hymenoptera,Macrophya rufipes,
Hymenoptera,Fenella minuta,
Hymenoptera,Euura lichtwardti,
Hymenoptera,Caliroa Costa,
Hymenoptera,Euura venusta,
Hymenoptera,Tenthredopsis tessellata,
Hymenoptera,Tenthredo atra,
Hymenoptera,Tenthredella velox,
Hymenoptera,Tenthredo arcuata,
Hymenoptera,Dolerus chevini,
Hymenoptera,Monophadnus spinolae,
Hymenoptera,Empria liturata,
Hymenoptera,Tenthredopsis scutellaris,
Hymenoptera,Tenthredo distinguenda,
Hymenoptera,Dolerus picipes,
Hymenoptera,Empria pallimacula,
Hymenoptera,Pristiphora nigricans,
Hymenoptera,Eutomostethus ephippium,
Hymenoptera,Pristiphora melanocarpa,
Hymenoptera,Tenthredo frauenfeldii,
Hymenoptera,Athalia paradoxa,
Hymenoptera,Pristiphora aphantoneura,
Hymenoptera,Periclista Konow,
Hymenoptera,Strongylogaster mixta,
Hymenoptera,Monophadnoides ruficruris,
Hymenoptera,Fenella nigrita,
Hymenoptera,Dinematus krausi,
Hymenoptera,Pontania retusae,
Hymenoptera,Cytisogaster picta,
Hymenoptera,Nematus wahlbergi,
Hymenoptera,Dolerus uliginosus,
Hymenoptera,Selandria Leach,
Hymenoptera,Dolerus ferrugatus,
Hymenoptera,Euura viminalis,
Hymenoptera,Macrophya duodecimpunctata,
Hymenoptera,Hypolaepus bipartitus,
Hymenoptera,Caliroa cothurnata,
Hymenoptera,Cladius pallipes,
Hymenoptera,Pristiphora rufipes,
Hymenoptera,Hemichroa australis,
Hymenoptera,Dolerus planatus,
Hymenoptera,Euura histrio,
Hymenoptera,Nematus melanaspis,
Hymenoptera,Zonuledo zonula,
Hymenoptera,Euura stenogaster,
Hymenoptera,Nematus nigricornis,
Hymenoptera,Dolerus varispinus,
Hymenoptera,Dulophanes morio,
Hymenoptera,Claremontia puncticeps,
Hymenoptera,Euura Newman,
Hymenoptera,Parna apicalis,
Hymenoptera,Zonuledo distinguenda,
Hymenoptera,Tenthredo neobesa,
Hymenoptera,Strongylogaster xanthocera,
Hymenoptera,Pristiphora abietina,
Hymenoptera,Pristiphora bensoni,
Hymenoptera,Tenthredo moniliata,
Hymenoptera,Tenthredo mandibularis,
Hymenoptera,Pontania proxima,
Hymenoptera,Phyllocolpa Benson,
Hymenoptera,Tenthredo maculata,
Hymenoptera,Cladius pilicornis,
Hymenoptera,Rhadinoceraea micans,
Hymenoptera,Euura myosotidis,
Hymenoptera,Profenusa pygmaea,
Hymenoptera,Eriocampa oligocenica,
Hymenoptera,Dolerus liogaster,
Hymenoptera,Silliana lhommei,
Hymenoptera,Fenusella nana,
Hymenoptera,Methoca Latreille,
Hymenoptera,Meria cylindrica,
Hymenoptera,Tiphia minuta,
Hymenoptera,Methocha ichneumonoides,
Hymenoptera,Tiphia femorata,
Hymenoptera,Tiphia morio,
Hymenoptera,Myzine madeleinae,
Hymenoptera,Myzinum quinquecinctum,
Hymenoptera,Meria tripunctata,
Hymenoptera,Tiphia unicolor,
Hymenoptera,Tiphia J.C.Fabricius,
Hymenoptera,Ludita villosa,
Hymenoptera,Meria Illiger,
Hymenoptera,Methocha articulata,
Hymenoptera,Meria lineata,
Hymenoptera,Xyela Dalman,
Hymenoptera,Xyela lugdunensis,
Hymenoptera,Xyela julii,
Hymenoptera,Xyela curva,
Hymenoptera,Pleroneura coniferarum,
Hymenoptera,Xyela uncinatae,
Hymenoptera,Xyela graeca,
Hymenoptera,Chrysis bicolor,
Hymenoptera,Chrysis fasciata,
Hymenoptera,Chrysis ramburi,
Hymenoptera,Chrysis angustula,
Hymenoptera,Chrysis rutilans,
Hymenoptera,Chrysis succincta,
Hymenoptera,Chrysis iris,
Hymenoptera,Chrysis rutiliventris,
Hymenoptera,Chrysis succincta,
Hymenoptera,Chrysis viridula,
Hymenoptera,Chrysis Linnaeus,
Hymenoptera,Chrysis mediata,
Hymenoptera,Chrysis schencki,
Hymenoptera,Chrysis ignita,
Hymenoptera,Chrysis pulchella,
Hymenoptera,Chrysis mediadentata,
Hymenoptera,Chrysis illigeri,
Hymenoptera,Chrysis varidens,
Hymenoptera,Chrysis leptomandibularis,
Hymenoptera,Chrysis splendidula,
Hymenoptera,Chrysis cerastes,
Hymenoptera,Ceramias fonscolombei,
Hymenoptera,Chrysis germari,
Hymenoptera,Chrysis subcoriacea,
Hymenoptera,Chrysis fulgida,
Hymenoptera,Chrysis comta,
Hymenoptera,Chrysis tristicula,
Hymenoptera,Chrysis comparata,
Hymenoptera,Chrysis cortii,
Hymenoptera,Ceramius Latreille,
Hymenoptera,Chrysis semicincta,
Hymenoptera,Chrysis analis,
Hymenoptera,Chrysis comparata,
Hymenoptera,Chrysis inaequalis,
Hymenoptera,Chrysis mixta,
Hymenoptera,Chrysis gracillima,
Hymenoptera,Chrysis terminata,
Hymenoptera,Chrysis chrysostigma,
Hymenoptera,Chrysis gribodoi,
Hymenoptera,Chrysis sexdentata,
Hymenoptera,Chrysis ruddii,
Hymenoptera,Chrysis pyrrhina,
Hymenoptera,Chrysis angustula,
Hymenoptera,Polochrum repandum,
Hymenoptera,Chrysis germari,
Hymenoptera,Chrysis leachii,
Hymenoptera,Chrysis chrysoprasina,
Hymenoptera,Chrysis scutellaris,
Hymenoptera,Celonites mayeti,
Hymenoptera,Chrysis immaculata,
Hymenoptera,Chrysis marginata,
Hymenoptera,Ceramius tuberculifer,
Hymenoptera,Chrysis ignita,
Hymenoptera,Chrysis elegans,
Hymenoptera,Celonites abbreviatus,
Hymenoptera,Chrysis indigotea,
Hymenoptera,Chrysis fugax,
Hymenoptera,Chrysis angustula,
Hymenoptera,Chrysis hydropica,
Hymenoptera,Chrysis palliditarsis,
Hymenoptera,Chrysis longula,
Hymenoptera,Philotrypesis caricae,
Hymenoptera,Blastophaga psenes,
Hymenoptera,Chalcitiscus debilis,
Hymenoptera,Brachymeria tibialis,
Hymenoptera,Hockeria unicolor,
Hymenoptera,Conura xanthostigma,
Hymenoptera,Haltichella rufipes,
Hymenoptera,Brachymeria Westwood,
Hymenoptera,Brachymeria minuta,
Hymenoptera,Hockeria bifasciata,
Hymenoptera,Hockeria magna,
Hymenoptera,Chalcis myrifex,
Hymenoptera,Dirhinus hesperidum,
Hymenoptera,Psilochalcis ligustica,
Hymenoptera,Lasiochalcidia dargelasii,
Hymenoptera,Brachymeria femorata,
Hymenoptera,Brachymeria rugulosa,
Hymenoptera,Psilochalcis subarmata,
Hymenoptera,Brachymeria inermis,
Hymenoptera,Chalcis sispes,
Hymenoptera,Hybothorax graffii,
Hymenoptera,Cheiloneurus claviger,
Hymenoptera,Ooencyrtus telenomicida,
Hymenoptera,Blastothrix longipennis,
Hymenoptera,Prionomitus mitratus,
Hymenoptera,Metaphycus hirtipennis,
Hymenoptera,Cowperia areolata,
Hymenoptera,Paraphaenodiscus subterraneus,
Hymenoptera,Ginsiana obscura,
Hymenoptera,Cerapterocerus mirabilis,
Hymenoptera,Ectroma fulvescens,
Hymenoptera,Mira mucora,
Hymenoptera,Mahencyrtus comara,
Hymenoptera,Timberlakia Mercet,
Hymenoptera,Cerchysius subplanus,
Hymenoptera,Aschitus aeneiventris,
Hymenoptera,Encyrtus obscurus,
Hymenoptera,Bothriothorax clavicornis,
Hymenoptera,Prionomitus tiliaris,
Hymenoptera,Homalotylus platynaspidis,
Hymenoptera,Metaphycus insidiosus,
Hymenoptera,Copidosoma gloriosum,
Hymenoptera,Choreia inepta,
Hymenoptera,Metaphycus zebratus,
Hymenoptera,Ericydnus ventralis,
Hymenoptera,Ageniaspis testaceipes,
Hymenoptera,Copidosoma charon,
Hymenoptera,Habrolepis dalmanni,
Hymenoptera,Microterys tessellatus,
Hymenoptera,Copidosoma truncatellum,
Hymenoptera,Encyrtus infidus,
Hymenoptera,Cheiloneurus kollari,
Hymenoptera,Bothriothorax serratellus,
Hymenoptera,Syrphophagus aphidivorus,
Hymenoptera,Aschitus bicolor,
Hymenoptera,Copidosoma cervius,
Hymenoptera,Discodes anthores,
Hymenoptera,Encyrtus aurantii,
Hymenoptera,Pseudaphycus maculipennis,
Hymenoptera,Homalotylus nigricornis,
Hymenoptera,Paratetracnemoidea malenotti,
Hymenoptera,Dinocarsis hofferi,
Hymenoptera,Discodes aeneus,
Hymenoptera,Tyndarichus scaurus,
Hymenoptera,Homalotyloidea dahlbomii,
Hymenoptera,Tetracnemus diversicornis,
Hymenoptera,Metaphycus mayri,
Hymenoptera,Isodromus flaviscutum,
Hymenoptera,Subprionomitus festucae,
Hymenoptera,Mayridia myrlea,
Hymenoptera,Amira durantae,
Hymenoptera,Homalotylus flaminius,
Hymenoptera,Syrphophagus ariantes,
Hymenoptera,Charitopus fulviventris,
Hymenoptera,Copidosoma coleophorae,
Hymenoptera,Leptomastix epona,
Hymenoptera,Copidosoma athepi,
Hymenoptera,Acerophagus austriacus,
Hymenoptera,Tyndarichus melanacis,
Hymenoptera,Stilbula cyniformis,
Hymenoptera,Eupelmus falcatus,
Hymenoptera,Eupelmus cicadae,
Hymenoptera,Calosota vernalis,
Hymenoptera,Eupelmus martellii,
Hymenoptera,Calymmochilus delphinus,
Hymenoptera,Pentacladia elegans,
Hymenoptera,Eupelmus spongipartus,
Hymenoptera,Anastatus catalonicus,
Hymenoptera,Eupelmus confusus,
Hymenoptera,Eupelmus muellneri,
Hymenoptera,Arachnophaga picardi,
Hymenoptera,Anastatus bifasciatus,
Hymenoptera,Anastatus sidereus,
Hymenoptera,Eupelmus linearis,
Hymenoptera,Eupelmus vesicularis,
Hymenoptera,Calosota acron,
Hymenoptera,Eupelmus aloysii,
Hymenoptera,Anastatus lichtensteini,
Hymenoptera,Calymmochilus subnubilus,
Hymenoptera,Calymmochilus dispar,
Hymenoptera,Eusandalum inerme,
Hymenoptera,Calymmochilus russoi,
Hymenoptera,Eupelmus urozonus,
Hymenoptera,Calymmochilus atratus,
Hymenoptera,Merostenus excavatus,
Hymenoptera,Calosota obscura,
Hymenoptera,Eupelmus microzonus,
Hymenoptera,Leucospis gigas,
Hymenoptera,Leucospis intermedia,
Hymenoptera,Leucospis dorsigera,
Hymenoptera,Leucospis Fabricius,
Hymenoptera,Gonatocerus fuscicornis,
Hymenoptera,Gonatocerus aegyptiacus,
Hymenoptera,Gonatocerus thyrides,
Hymenoptera,Ooctonus Haliday,
Hymenoptera,Gonatocerus chrysis,
Hymenoptera,Polynema Haliday,
Hymenoptera,Galloromma bezonnaisensis,
Hymenoptera,Anaphes Haliday,
Hymenoptera,Gonatocerus longicornis,
Hymenoptera,Gonatocerus aureus,
Hymenoptera,Gonatocerus litoralis,
Hymenoptera,Mymar pulchellum,
Hymenoptera,Gonatocerus komarik,
Hymenoptera,Anagrus Haliday,
Hymenoptera,Gonatocerus pictus,
Hymenoptera,Gonatocerus longior,
Hymenoptera,Ormyrus Westwood,
Hymenoptera,Ormyrus nitidulus,
Hymenoptera,Ormyrus papaveris,
Hymenoptera,Ormyrus orientalis,
Hymenoptera,Cleptes nitidulus,
Hymenoptera,Ormyrus pomaceus,
Hymenoptera,Perilampus ruficornis,
Hymenoptera,Perilampus nitens,
Hymenoptera,Perilampus laevifrons,
Hymenoptera,Chrysolampus thenae,
Hymenoptera,Perilampus aeneus,
Hymenoptera,Perilampus tristis,
Hymenoptera,Perilampus Latreille,
Hymenoptera,Perilampus minutalis,
Hymenoptera,Diglochis terteriani,
Hymenoptera,Systasis encyrtoides,
Hymenoptera,Heteroprymna longicornis,
Hymenoptera,Eunotus nigriclavis,
Hymenoptera,Conomorium amplum,
Hymenoptera,Notanisus sexramosus,
Hymenoptera,Merismus nitidus,
Hymenoptera,Sphaeripalpus fuscipes,
Hymenoptera,Mesopolobus agropyricola,
Hymenoptera,Cerocephala eccoptogastri,
Hymenoptera,Semiotellus mundus,
Hymenoptera,Ablaxia anaxenor,
Hymenoptera,Cheiropachus quadrum,
Hymenoptera,Mesopolobus Westwood,
Hymenoptera,Pteromalus semotus,
Hymenoptera,Dibrachoides dynastes,
Hymenoptera,Toxeuma fuscicorne,
Hymenoptera,Spalangia nigra,
Hymenoptera,Asaphes suspensus,
Hymenoptera,Dinotiscus colon,
Hymenoptera,Platygerrhus maculatus,
Hymenoptera,Stictomischus groschkei,
Hymenoptera,Pteromalus intermedius,
Hymenoptera,Cecidostiba semifascia,
Hymenoptera,Conomorium pityocampae,
Hymenoptera,Mesopolobus fuscipes,
Hymenoptera,Callitula pyrrhogaster,
Hymenoptera,Anogmus piceae,
Hymenoptera,Sphegigaster nigricornis,
Hymenoptera,Pachyneuron groenlandicum,
Hymenoptera,Psilocera atra,
Hymenoptera,Peridesmia phytonomi,
Hymenoptera,Trichomalus campestris,
Hymenoptera,Cyclogastrella deplanata,
Hymenoptera,Micradelus acutus,
Hymenoptera,Pachyneuron Walker,
Hymenoptera,Stictomischus lesches,
Hymenoptera,Cyclogastrella clypealis,
Hymenoptera,Halticoptera Spinola,
Hymenoptera,Merismus megapterus,
Hymenoptera,Sedma dispar,
Hymenoptera,Thektogaster chrysis,
Hymenoptera,Stictomischus mallius,
Hymenoptera,Rhaphitelus maculatus,
Hymenoptera,Pteromalus vopiscus,
Hymenoptera,Sphegigaster Spinola,
Hymenoptera,Mesopolobus trasullus,
Hymenoptera,Callimerismus suecicus,
Hymenoptera,Pteromalus cardui,
Hymenoptera,Stictomischus obscurus,
Hymenoptera,Dinotiscus wichmanni,
Hymenoptera,Norbanus meridionalis,
Hymenoptera,Stenomalina favorinus,
Hymenoptera,Pseudocatolaccus nitescens,
Hymenoptera,Dinotiscus eupterus,
Hymenoptera,Rhopalicus quadratus,
Hymenoptera,Lamprotatus truncatus,
Hymenoptera,Pteromalus villosae,
Hymenoptera,Seladerma nigrum,
Hymenoptera,Caenocrepis arenicola,
Hymenoptera,Asaphes Walker,
Hymenoptera,Macroglenes Westwood,
Hymenoptera,Pteromalus tethys,
Hymenoptera,Endomychobius endomychi,
Hymenoptera,Norbanus brevicornis,
Hymenoptera,Trichomalus rufinus,
Hymenoptera,Colotrechnus subcoeruleus,
Hymenoptera,Mesopolobus morys,
Hymenoptera,Holcaeus compressus,
Hymenoptera,Sphegigaster intersita,
Hymenoptera,Plutothrix bicolorata,
Hymenoptera,Cerocephala cornigera,
Hymenoptera,Cleonymus brevis,
Hymenoptera,Mesopolobus dubius,
Hymenoptera,Gastracanthus pulcherrimus,
Hymenoptera,Mesopolobus nobilis,
Hymenoptera,Norbanus scabriculus,
Hymenoptera,Stenomalina gracilis,
Hymenoptera,Halticoptera circulus,
Hymenoptera,Halticopterina triannulata,
Hymenoptera,Mesopolobus aequus,
Hymenoptera,Chlorocytus formosus,
Hymenoptera,Pteromalus Swederus,
Hymenoptera,Diglochis sylvicola,
Hymenoptera,Panstenon oxylus,
Hymenoptera,Dibrachys Förster,
Hymenoptera,Platygerrhus affinis,
Hymenoptera,Coelopisthia pachycera,
Hymenoptera,Pteromalus puparum,
Hymenoptera,Pteromalus solidaginis,
Hymenoptera,Norbanus obscurus,
Hymenoptera,Cyrtogaster vulgaris,
Hymenoptera,Pteromalus chrysos,
Hymenoptera,Cleonymus laticornis,
Hymenoptera,Trichomalus helvipes,
Hymenoptera,Alloterra Kieffer,
Hymenoptera,Sceptrothelys deione,
Hymenoptera,Pachyneuron formosum,
Hymenoptera,Pteromalus elevatus,
Hymenoptera,Pteromalus sequester,
Hymenoptera,Thinodytes cyzicus,
Hymenoptera,Coelopisthia extenta,
Hymenoptera,Norbanus globulariae,
Hymenoptera,Coruna clavata,
Hymenoptera,Dibrachys cavus,
Hymenoptera,Cryptoprymna atra,
Hymenoptera,Metacolus unifasciatus,
Hymenoptera,Stenoselma nigrum,
Hymenoptera,Mesopolobus tibialis,
Hymenoptera,Asaphes vulgaris,
Hymenoptera,Thektogaster abdominalis,
Hymenoptera,Homoporus fulviventris,
Hymenoptera,Merisus splendidus,
Hymenoptera,Lamprotatus novickyi,
Hymenoptera,Syntomopus thoracicus,
Hymenoptera,Roptrocerus xylophagorum,
Hymenoptera,Notanisus versicolor,
Hymenoptera,Sphegigaster pallicornis,
Hymenoptera,Tritneptis affinis,
Hymenoptera,Thektogaster aberlenci,
Hymenoptera,Chlorocytus spicatus,
Hymenoptera,Peridesmia discus,
Hymenoptera,Psilocera crassispina,
Hymenoptera,Stenomalina illudens,
Hymenoptera,Pachyneuron grande,
Hymenoptera,Syntomopus oviceps,
Hymenoptera,Stictomischus tumidus,
Hymenoptera,Spintherus dubius,
Hymenoptera,Sphegigaster flavicornis,
Hymenoptera,Habritys brevicornis,
Hymenoptera,Holcaeus stenogaster,
Hymenoptera,Erdoesia tessellata,
Hymenoptera,Miscogaster rufipes,
Hymenoptera,Heydenia pretiosa,
Hymenoptera,Pteromalus costulata,
Hymenoptera,Pteromalus discors,
Hymenoptera,Metastenus concinnus,
Hymenoptera,Pteromalus platyphilus,
Hymenoptera,Lamprotatus socius,
Hymenoptera,Halticoptera aenea,
Hymenoptera,Pteromalus apum,
Hymenoptera,Mesopolobus sericeus,
Hymenoptera,Pegopus inornatus,
Hymenoptera,Trychnosoma punctipleura,
Hymenoptera,Pachyneuron aphidis,
Hymenoptera,Meraporus graminicola,
Hymenoptera,Isocyrtus laetus,
Hymenoptera,Baeotomus coxalis,
Hymenoptera,Stenomalina muscarum,
Hymenoptera,Stenomalina micans,
Hymenoptera,Platygerrhus longigena,
Hymenoptera,Tomicobia promulus,
Hymenoptera,Ferrierelus bernardi,
Hymenoptera,Norbanus calabrus,
Hymenoptera,Euneura sopolis,
Hymenoptera,Rhopalicus tutela,
Hymenoptera,Thektogaster subvirescens,
Hymenoptera,Colotrechnus viridis,
Hymenoptera,Norbanus cerasiops,
Hymenoptera,Plutothrix trifasciata,
Hymenoptera,Bairamlia nidicola,
Hymenoptera,Seladerma geniculatum,
Hymenoptera,Pseudoxyelocerus bascharagensis,
Hymenoptera,Megischus anomalipes,
Hymenoptera,Stephanus serrator,
Hymenoptera,Sapyga clavicornis,
Hymenoptera,Sapyga decemguttata,
Hymenoptera,Sapyga similis,
Hymenoptera,Sapyga Latreille,
Hymenoptera,Monosapyga clavicornis,
Hymenoptera,Sapyga quinquepunctata,
Hymenoptera,Sapygina decemguttata,
Hymenoptera,Eobythus patriciae,
Hymenoptera,Megallica parva,
Hymenoptera,Prodinapsis oesiensis,
Hymenoptera,Megazar elegans,
Hymenoptera,Trigonalis hahnii,
Hymenoptera,Pseudogonalos hahnii,
Hymenoptera,Albiogonalys elongatus,
Hymenoptera,Paleoropronia salamonei,
Hymenoptera,Serphites fannyae,
Hymenoptera,Guyotemaimetsha enigmatica,
Hymenoptera,Megalodontes Latreille,
Hymenoptera,Megalodontes plagiocephalus,
Hymenoptera,Megalodontes cephalotes,
Hymenoptera,Megalodontes klugii,
